,location,total_sqft,bath,balcony,price,bedrooms
11261,Sarjapur  Road,1113.0,2.0,1.0,44.5,2
11262,Varthur,1615.0,3.0,2.0,69.43,3
11263,other,1279.0,2.0,3.0,100.0,2
11266,other,1350.0,3.0,1.0,65.0,3
11268,Rajaji Nagar,1357.0,2.0,1.0,123.0,2
11269,Hebbal,1645.0,3.0,2.0,117.0,3
11270,Ardendale,1777.26,3.0,2.0,92.0,3
11271,Bisuvanahalli,845.0,2.0,2.0,32.0,2
11273,Varthur,1210.0,2.0,1.0,64.15,2
11275,Sarjapur  Road,1879.0,3.0,2.0,155.0,3
11276,Hosur Road,1250.0,2.0,2.0,50.0,3
11278,Marathahalli,1108.0,2.0,1.0,60.0,3
11280,Sarjapur  Road,1157.0,2.0,1.0,75.0,3
11281,other,1185.0,2.0,1.0,42.66,2
11282,Green Glen Layout,1751.0,3.0,2.0,115.0,3
11284,Bannerghatta Road,1880.0,3.0,2.0,96.5,3
11285,Whitefield,1322.5,3.0,0.0,40.985,3
11287,Jalahalli,1407.0,2.0,1.0,98.49,2
11288,other,1000.0,2.0,2.0,50.0,2
11289,Electronic City,1518.0,3.0,3.0,75.0,3
11291,Tumkur Road,1027.0,2.0,1.0,67.0,2
11292,other,3730.0,6.0,2.0,430.0,4
11293,HSR Layout,1145.0,2.0,2.0,46.0,2
11294,Rajaji Nagar,1260.0,2.0,2.0,113.0,2
11295,Begur Road,1500.0,2.0,3.0,47.25,3
11296,Varthur,1737.0,2.0,1.0,57.32,3
11299,Hegde Nagar,1500.0,3.0,2.0,135.0,3
11302,Hennur Road,1030.0,2.0,1.0,46.5,2
11304,Kammasandra,1057.0,2.0,1.0,35.0,2
11305,Old Airport Road,2774.0,4.0,3.0,208.0,4
11306,Thanisandra,1460.0,2.0,2.0,38.5,2
11307,Hormavu,1075.0,2.0,1.0,53.7,2
11309,Kodihalli,3626.0,5.0,3.0,788.0,4
11311,other,1139.7,2.0,1.0,45.0,2
11312,Whitefield,1074.0,2.0,1.0,42.8,2
11314,Sarjapur  Road,2425.0,5.0,1.0,175.0,4
11315,Sarjapur  Road,1323.0,2.0,2.0,74.0,2
11316,Hennur Road,1232.0,2.0,1.0,69.61,2
11317,Kalena Agrahara,900.0,2.0,1.0,40.0,2
11318,other,740.0,1.0,1.0,23.65,1
11319,Hebbal,1920.0,3.0,2.0,134.0,3
11321,Bannerghatta Road,1550.0,3.0,2.0,96.0,3
11322,Gunjur,1588.0,2.0,3.0,90.0,3
11326,Hennur,1340.0,2.0,2.0,54.27,3
11329,Thanisandra,1719.0,3.0,2.0,135.0,3
11330,Horamavu Agara,1107.83,2.0,1.0,41.51,2
11334,Jakkur,1660.0,3.0,2.0,104.0,3
11335,other,1247.0,2.0,1.0,58.56,2
11336,Thanisandra,1595.0,3.0,2.0,96.0,3
11337,Kaggadasapura,1175.0,2.0,2.0,50.0,2
11339,Old Airport Road,1184.0,2.0,1.0,78.0,2
11340,other,1100.0,2.0,2.0,55.0,2
11342,Yelahanka,1200.0,2.0,2.0,60.0,2
11345,Uttarahalli,1000.0,2.0,0.0,52.0,2
11346,Yelahanka,1705.0,3.0,2.0,85.0,3
11347,Tumkur Road,1060.0,2.0,2.0,58.3,3
11348,Chikka Tirupathi,2325.0,4.0,1.0,120.0,4
11349,other,1347.0,2.0,2.0,55.0,3
11351,Varthur,1402.0,2.0,2.0,95.0,2
11352,Whitefield,2280.0,4.0,2.0,125.0,3
11354,5th Phase JP Nagar,1080.0,2.0,1.0,53.0,2
11357,Begur Road,1100.0,2.0,2.0,42.6,2
11358,Sarjapur  Road,2500.0,4.0,3.0,225.0,4
11359,Bannerghatta Road,1200.0,2.0,2.0,78.0,2
11360,Begur Road,1565.0,2.0,2.0,57.91,3
11363,Whitefield,2882.0,5.0,1.0,200.0,4
11365,other,2180.0,3.0,3.0,273.0,3
11367,Abbigere,985.0,2.0,1.0,38.92,2
11368,Sarjapur,950.0,2.0,2.0,35.0,2
11370,other,1449.0,3.0,1.0,72.0,3
11373,Hoskote,1003.5,2.0,0.0,28.095,2
11377,Sarjapur,3009.0,3.0,2.0,330.0,3
11382,other,1300.0,2.0,3.0,95.0,2
11383,Kanakpura Road,1220.0,2.0,2.0,60.0,2
11384,Sarjapur  Road,2289.0,3.0,2.0,178.0,3
11385,Whitefield,1170.0,2.0,1.0,56.0,2
11387,Kambipura,883.0,2.0,1.0,45.0,2
11388,Thanisandra,1698.0,3.0,2.0,125.0,3
11389,Electronic City Phase II,2187.5,4.0,0.0,105.0,4
11391,Somasundara Palya,1185.0,2.0,2.0,75.0,2
11392,Padmanabhanagar,2051.0,3.0,1.0,180.0,3
11394,Electronic City Phase II,1252.0,2.0,1.0,67.0,2
11398,Rajaji Nagar,2500.0,3.0,3.0,340.0,3
11405,Bhoganhalli,970.0,2.0,1.0,52.5,2
11407,Whitefield,1639.5,3.0,0.0,92.63,3
11410,Ramagondanahalli,1635.0,3.0,1.0,57.0,3
11411,Harlur,3425.0,3.0,1.0,320.0,3
11412,Hennur Road,2950.0,4.0,3.0,253.0,4
11413,Jalahalli,1200.0,2.0,1.0,66.0,1
11415,Hebbal,4450.0,6.0,0.0,449.0,4
11416,Yeshwanthpur,1166.0,2.0,1.0,64.08,2
11417,Rajaji Nagar,2390.0,3.0,1.0,372.0,3
11419,other,1690.0,3.0,3.0,50.0,3
11422,Thanisandra,1732.0,3.0,1.0,85.73,3
11424,other,1095.0,2.0,1.0,85.41,2
11425,Kengeri,416.0,1.0,1.0,17.19,1
11427,Yelahanka,1350.0,2.0,3.0,85.0,3
11429,Thanisandra,1226.0,2.0,1.0,65.0,2
11431,Hegde Nagar,1168.0,2.0,1.0,68.0,3
11432,other,1776.0,3.0,2.0,124.0,3
11433,Whitefield,1634.0,3.0,2.0,68.0,3
11437,Whitefield,1190.0,2.0,1.0,70.0,2
11438,JP Nagar,1133.0,2.0,1.0,33.99,2
11439,other,1559.0,3.0,2.0,62.0,3
11441,other,6652.0,6.0,1.0,510.0,4
11442,Kodichikkanahalli,976.0,2.0,1.0,50.0,2
11445,Binny Pete,2940.0,6.0,2.0,201.0,4
11446,Yelahanka,1633.0,3.0,2.0,110.0,3
11447,Ramagondanahalli,1151.0,2.0,2.0,46.0,2
11448,Kereguddadahalli,1400.0,2.0,2.0,42.0,3
11449,Uttarahalli,1037.0,2.0,1.0,36.0,2
11450,Thanisandra,1188.0,2.0,1.0,36.0,2
11451,other,1060.0,2.0,1.0,52.0,2
11452,Thigalarapalya,2215.0,4.0,2.0,162.0,3
11455,Hormavu,1075.0,2.0,1.0,53.7,2
11456,Harlur,2569.0,5.0,3.0,180.0,4
11458,Kudlu Gate,1183.0,2.0,1.0,79.54,2
11459,HSR Layout,1100.0,2.0,2.0,44.0,2
11462,Jakkur,1291.0,2.0,1.0,75.0,2
11464,Electronic City,1060.0,2.0,1.0,55.0,2
11465,7th Phase JP Nagar,1575.0,2.0,2.0,110.0,3
11468,Mahadevpura,1236.0,2.0,1.0,58.0,2
11470,Malleshwaram,2475.0,4.0,3.0,326.0,3
11476,Thanisandra,1056.0,2.0,1.0,75.0,2
11479,Kudlu Gate,1850.0,3.0,2.0,110.0,3
11480,other,3150.0,4.0,3.0,180.0,4
11484,Chandapura,1185.0,2.0,2.0,30.22,3
11485,Jigani,918.0,2.0,2.0,56.0,2
11487,Munnekollal,1540.0,2.0,3.0,70.0,3
11488,Lakshminarayana Pura,1200.0,2.0,2.0,80.0,2
11490,Sarjapur,2585.5,4.0,0.0,115.0,4
11492,Hosur Road,1345.0,2.0,2.0,106.0,2
11494,8th Phase JP Nagar,1510.0,2.0,3.0,80.0,2
11498,Yelahanka,827.5,1.0,0.0,42.535,1
11501,Kanakpura Road,1100.0,3.0,2.0,53.0,3
11502,Hormavu,2282.0,4.0,0.0,115.0,4
11504,Sarjapur,2172.0,3.0,0.0,100.0,3
11510,Uttarahalli,1245.0,2.0,2.0,43.58,3
11512,Sahakara Nagar,1200.0,2.0,0.0,46.0,2
11516,7th Phase JP Nagar,2100.0,3.0,2.0,200.0,3
11520,Hebbal,3520.0,5.0,2.0,240.0,3
11521,5th Phase JP Nagar,1041.0,2.0,2.0,54.0,2
11522,Sarjapur  Road,1505.0,2.0,2.0,60.0,3
11523,other,1776.0,3.0,2.0,150.0,3
11524,Bellandur,1767.0,3.0,2.0,89.0,3
11525,other,1293.0,2.0,2.0,80.0,2
11527,other,1280.0,2.0,2.0,68.48,2
11528,Thanisandra,1245.0,2.0,1.0,83.05,2
11531,Kanakpura Road,1100.0,3.0,2.0,58.0,3
11533,Kannamangala,1814.0,3.0,1.0,129.0,3
11534,Ramagondanahalli,1610.0,2.0,1.0,112.0,3
11536,Kasavanhalli,1600.0,3.0,3.0,79.0,3
11540,Kanakpura Road,1452.0,3.0,3.0,60.98,3
11541,other,1475.0,3.0,3.0,75.0,3
11542,Electronic City,1353.0,2.0,3.0,75.0,2
11545,Whitefield,4800.0,4.0,3.0,550.0,4
11546,Sahakara Nagar,1270.0,2.0,1.0,96.0,2
11549,Thanisandra,2695.0,4.0,3.0,188.0,4
11550,other,1330.0,3.0,2.0,65.0,3
11552,BTM 2nd Stage,1400.0,2.0,3.0,90.0,2
11554,Kanakpura Road,1700.0,3.0,2.0,75.0,3
11555,Kasavanhalli,1585.0,2.0,2.0,90.0,2
11557,Electronic City,1128.0,2.0,1.0,67.0,2
11560,HSR Layout,1203.0,2.0,2.0,60.0,2
11561,other,905.0,2.0,1.0,35.0,2
11562,Hennur Road,1450.0,3.0,2.0,79.0,3
11563,Varthur,1105.0,2.0,3.0,38.0,2
11565,Jalahalli,1530.0,2.0,3.0,89.0,3
11566,Whitefield,1105.0,2.0,1.0,35.4,2
11567,Dasarahalli,1333.0,2.0,1.0,78.56,2
11571,Old Madras Road,1530.0,3.0,2.0,76.34,3
11573,Whitefield,1270.0,2.0,1.0,94.0,2
11574,Bellandur,1830.0,3.0,3.0,89.0,3
11576,Attibele,2400.0,2.0,2.0,250.0,4
11578,Bannerghatta Road,1450.0,2.0,2.0,78.0,3
11582,Begur Road,1200.0,2.0,2.0,44.4,2
11583,Bommanahalli,1355.0,2.0,0.0,73.17,2
11587,Electronic City,1070.0,2.0,1.0,57.0,2
11588,CV Raman Nagar,1980.0,4.0,1.0,180.0,3
11589,Bommasandra,842.0,2.0,2.0,30.0,2
11590,Bannerghatta Road,700.0,1.0,1.0,31.2,1
11593,other,1100.0,2.0,2.0,75.0,2
11594,Raja Rajeshwari Nagar,1196.0,2.0,2.0,40.54,2
11595,Budigere,1820.0,3.0,2.0,85.0,3
11597,Thanisandra,1185.0,2.0,2.0,43.5,2
11599,Whitefield,1220.0,2.0,1.0,89.0,2
11600,Whitefield,1116.0,2.0,3.0,51.91,2
11601,other,1192.0,2.0,3.0,75.0,2
11602,Marathahalli,1449.0,3.0,2.0,110.0,3
11603,Ardendale,2500.0,3.0,1.0,250.0,3
11604,Electronic City,1700.0,3.0,2.0,90.0,3
11605,Hebbal,1920.0,3.0,2.0,150.0,3
11609,Hoodi,1447.0,3.0,2.0,76.0,2
11610,Kanakpura Road,1329.0,2.0,1.0,107.0,2
11611,Sarjapur  Road,1314.0,2.0,2.0,70.44,3
11614,Hosa Road,1513.0,3.0,1.0,103.0,3
11616,Vittasandra,1246.0,2.0,1.0,67.5,2
11618,Dasarahalli,1220.0,2.0,2.0,62.0,2
11621,Kasavanhalli,1245.0,2.0,2.0,80.0,2
11622,other,1495.0,2.0,1.0,63.0,3
11624,Gollarapalya Hosahalli,996.0,2.0,2.0,36.5,2
11626,other,1250.0,2.0,3.0,75.0,2
11627,Chandapura,975.0,2.0,1.0,24.86,2
11628,Thanisandra,1261.0,2.0,1.0,80.0,3
11629,Electronics City Phase 1,1080.0,2.0,2.0,46.0,2
11630,other,1230.0,2.0,1.0,50.0,2
11632,Bommasandra,1260.0,3.0,1.0,49.36,3
11633,HSR Layout,1590.0,2.0,2.0,135.0,3
11634,Horamavu Agara,1220.0,2.0,2.0,39.0,2
11635,Electronic City Phase II,1320.0,2.0,1.0,38.12,3
11636,Green Glen Layout,1750.0,3.0,2.0,105.0,3
11637,Whitefield,1436.0,2.0,3.0,62.15,3
11640,Varthur,1560.0,3.0,2.0,90.0,3
11642,other,1275.0,2.0,2.0,59.0,2
11644,Bellandur,2400.0,3.0,2.0,115.0,3
11646,Kaggalipura,3150.0,5.0,1.0,212.0,4
11647,Karuna Nagar,1960.0,3.0,2.0,165.0,3
11648,JP Nagar,3200.0,5.0,3.0,309.0,4
11649,Yeshwanthpur,1195.0,2.0,2.0,100.0,2
11650,Yelahanka,1195.0,2.0,0.0,53.105,2
11653,other,4304.0,4.0,2.0,699.0,4
11655,Sarjapur  Road,2100.0,3.0,2.0,130.0,3
11657,Kudlu,1027.0,2.0,1.0,44.0,2
11658,Whitefield,1575.0,4.0,3.0,250.0,4
11659,Bommasandra,1365.0,3.0,1.0,52.82,3
11660,Yelahanka New Town,650.0,1.0,1.0,18.0,1
11663,7th Phase JP Nagar,1075.0,2.0,1.0,57.0,3
11664,Banashankari,1100.0,2.0,1.0,63.0,2
11666,Kammasandra,1500.0,3.0,2.0,65.0,3
11669,Vittasandra,1246.0,2.0,1.0,67.5,2
11670,Bhoganhalli,1718.0,3.0,2.0,90.2,3
11671,Bisuvanahalli,1075.0,2.0,1.0,32.0,3
11678,Hosur Road,1685.0,3.0,1.0,90.0,3
11679,other,1180.0,2.0,2.0,65.0,2
11680,other,1200.0,2.0,1.0,60.0,2
11682,Kanakpura Road,900.0,2.0,1.0,41.0,2
11683,other,1000.0,2.0,1.0,45.0,2
11686,Vittasandra,1404.0,2.0,1.0,70.0,2
11687,Ramagondanahalli,1610.0,2.0,2.0,115.0,3
11688,Varthur,1760.0,2.0,1.0,85.0,2
11690,other,1190.0,2.0,2.0,42.0,2
11692,Rajaji Nagar,2415.0,3.0,2.0,399.0,3
11693,Gunjur,1235.0,2.0,2.0,44.5,2
11694,other,1275.0,2.0,3.0,55.0,2
11696,Harlur,1197.0,2.0,1.0,76.0,2
11697,Begur Road,644.0,1.0,1.0,32.0,1
11699,Neeladri Nagar,1105.0,2.0,2.0,30.0,2
11704,Hormavu,1206.0,2.0,1.0,55.0,2
11705,Choodasandra,1560.0,3.0,2.0,78.0,3
11706,7th Phase JP Nagar,750.0,1.0,2.0,47.0,1
11707,Billekahalli,1035.0,2.0,2.0,90.0,2
11709,Sarjapur  Road,702.0,1.0,0.0,35.8,1
11715,Yelahanka New Town,1426.0,2.0,2.0,61.5,3
11716,Green Glen Layout,1885.0,3.0,2.0,135.0,3
11717,Old Madras Road,935.0,2.0,0.0,37.77,2
11718,Old Madras Road,1171.0,2.0,2.0,73.0,2
11720,Budigere,1820.0,3.0,2.0,95.0,3
11721,Raja Rajeshwari Nagar,1580.0,2.0,2.0,66.85,3
11722,Whitefield,1452.0,2.0,2.0,46.29,3
11723,Hennur Road,1445.0,2.0,1.0,89.56,3
11724,other,1170.0,2.0,1.0,39.0,2
11726,Kanakpura Road,1100.0,3.0,2.0,53.0,3
11728,Rachenahalli,2600.0,3.0,2.0,160.0,3
11729,other,1532.0,3.0,2.0,59.75,3
11731,Jakkur,1473.0,2.0,1.0,85.0,2
11732,other,1350.0,3.0,2.0,80.99,3
11733,other,4040.0,4.0,0.0,500.0,4
11734,CV Raman Nagar,1980.0,4.0,2.0,166.0,3
11735,Hoodi,1660.0,3.0,2.0,128.0,3
11738,Neeladri Nagar,4000.0,5.0,2.0,425.0,5
11739,Malleshwaram,2475.0,4.0,3.0,340.0,3
11741,other,1080.0,2.0,1.0,48.0,2
11742,Electronic City,1521.0,2.0,2.0,57.5,3
11743,other,1053.0,2.0,0.0,51.0,2
11744,Binny Pete,2406.0,5.0,2.0,289.0,3
11747,Thanisandra,1430.0,2.0,2.0,51.48,3
11752,Uttarahalli,1000.0,2.0,2.0,39.5,2
11753,Bannerghatta Road,1630.0,3.0,3.0,68.0,3
11754,Kammasandra,985.0,2.0,1.0,40.5,2
11755,BTM 2nd Stage,1200.0,2.0,2.0,70.0,2
11757,other,1670.0,3.0,2.0,59.0,3
11759,Sarjapur  Road,1240.0,4.0,0.0,110.0,4
11760,other,1000.0,2.0,2.0,60.0,2
11764,Begur Road,2500.0,6.0,0.0,122.5,4
11765,Haralur Road,1140.0,2.0,2.0,43.0,2
11766,Nagarbhavi,1635.0,3.0,3.0,85.0,3
11769,other,1760.0,3.0,2.0,185.0,3
11770,Harlur,2137.0,3.0,2.0,110.0,3
11771,Hennur Road,973.0,2.0,1.0,50.74,2
11772,Kundalahalli,1724.0,3.0,1.0,146.0,3
11776,Kambipura,883.0,2.0,1.0,49.0,2
11778,Ramagondanahalli,2787.0,5.0,2.0,220.0,4
11779,other,1470.0,2.0,3.0,60.0,3
11780,Electronics City Phase 1,891.0,2.0,1.0,24.95,2
11782,Kothanur,1787.0,3.0,2.0,120.0,3
11784,Sarjapur  Road,1320.0,2.0,2.0,110.0,2
11785,Yeshwanthpur,1692.0,3.0,3.0,108.0,3
11786,Bannerghatta Road,1400.0,3.0,2.0,69.0,3
11788,Whitefield,1370.0,2.0,2.0,56.0,2
11789,other,1602.0,3.0,2.0,56.0,3
11791,other,675.0,1.0,1.0,35.0,1
11792,Chikka Tirupathi,3250.0,4.0,2.0,136.0,4
11793,Whitefield,1050.0,2.0,3.0,43.0,2
11794,other,1035.0,2.0,1.0,42.5,2
11795,Sarjapur  Road,1200.0,2.0,2.0,44.0,3
11796,Sarjapur  Road,1800.0,3.0,2.0,128.0,3
11797,Green Glen Layout,1625.0,3.0,2.0,70.0,3
11798,Electronics City Phase 1,1032.0,2.0,1.0,31.99,2
11799,Whitefield,1496.0,2.0,1.0,71.81,3
11802,Electronic City Phase II,1125.0,2.0,1.0,32.63,2
11803,other,1555.0,3.0,3.0,73.0,3
11804,other,1025.0,2.0,1.0,42.0,2
11805,Hennur Road,1482.0,2.0,1.0,83.73,3
11807,other,900.0,2.0,1.0,44.5,2
11808,Yelahanka,1355.0,2.0,3.0,75.0,3
11811,other,1563.0,3.0,2.0,63.0,3
11817,Marathahalli,1360.0,2.0,1.0,101.0,2
11818,Hegde Nagar,1835.0,3.0,3.0,88.0,3
11819,Rachenahalli,1756.0,3.0,2.0,110.0,3
11820,8th Phase JP Nagar,1296.0,2.0,2.0,51.83,3
11821,Haralur Road,1300.0,2.0,1.0,75.0,2
11822,Anandapura,1141.0,2.0,1.0,50.0,2
11824,Electronic City,1210.0,2.0,1.0,55.0,2
11825,Hormavu,1310.0,2.0,2.0,67.0,2
11827,Magadi Road,1187.0,2.0,0.0,55.195,3
11828,Gubbalala,1745.0,3.0,2.0,140.0,3
11832,Electronic City Phase II,1140.0,2.0,1.0,34.0,2
11833,Varthur,1210.0,2.0,2.0,54.0,2
11835,Sarjapur,633.0,1.0,1.0,17.09,1
11836,other,485.0,1.0,1.0,19.5,1
11837,Varthur,1112.0,2.0,2.0,40.0,2
11839,Sarjapur  Road,2275.0,4.0,2.0,187.0,3
11840,other,1419.0,3.0,2.0,85.0,3
11843,Kundalahalli,1047.0,2.0,2.0,91.0,2
11844,Thanisandra,1884.0,4.0,2.0,117.0,3
11846,Bannerghatta Road,905.0,2.0,1.0,58.0,2
11847,JP Nagar,1500.0,2.0,1.0,108.0,3
11852,Hennur Road,1305.0,2.0,1.0,77.0,3
11853,Billekahalli,1125.0,2.0,1.0,65.0,2
11854,other,865.0,2.0,2.0,33.0,2
11855,Jigani,1245.0,3.0,3.0,66.0,3
11857,other,1145.0,2.0,2.0,60.0,3
11858,AECS Layout,2000.0,3.0,1.0,90.0,3
11859,Hosa Road,625.0,1.0,1.0,43.68,1
11860,Kundalahalli,1724.0,3.0,2.0,128.0,3
11862,Sarjapur  Road,1270.0,2.0,1.0,54.0,3
11864,Jakkur,1485.0,3.0,2.0,72.0,3
11870,Ambedkar Nagar,1950.0,4.0,2.0,120.0,3
11871,Yelahanka,1756.0,3.0,2.0,125.0,3
11873,Chandapura,520.0,1.0,1.0,14.04,1
11874,other,1025.0,2.0,1.0,48.0,2
11877,Sarjapur  Road,3335.0,4.0,3.0,300.0,4
11879,Begur,1411.0,2.0,2.0,60.0,3
11880,Kanakpura Road,1320.0,2.0,1.0,39.6,3
11881,other,1320.0,2.0,0.0,50.0,2
11883,Kalena Agrahara,1804.0,3.0,2.0,155.0,3
11884,HSR Layout,1140.0,2.0,2.0,46.0,2
11886,Hebbal,2375.0,4.0,2.0,189.0,4
11890,Thanisandra,965.0,2.0,1.0,54.0,2
11891,Lingadheeranahalli,1684.0,3.0,1.0,120.0,3
11892,Hennur Road,1672.0,3.0,2.0,86.0,3
11893,Panathur,1075.0,2.0,2.0,60.0,2
11894,Sarjapur,1500.0,5.0,2.0,95.0,3
11896,Hebbal,1420.0,2.0,1.0,99.26,2
11898,Yeshwanthpur,1169.0,2.0,2.0,64.08,2
11899,Devanahalli,1290.0,2.0,1.0,62.0,3
11902,Mysore Road,1500.0,3.0,2.0,70.0,3
11905,Electronic City Phase II,1310.0,2.0,1.0,37.84,3
11907,other,2150.0,3.0,0.0,170.0,3
11914,Sarjapur  Road,1025.0,2.0,2.0,45.5,2
11916,Electronic City,1070.0,2.0,1.0,60.0,2
11917,Begur,815.0,2.0,1.0,40.0,2
11918,Kanakpura Road,2000.0,3.0,3.0,105.0,3
11921,other,5667.5,5.0,0.0,300.0,4
11924,Hegde Nagar,3500.0,5.0,2.0,450.0,4
11930,KR Puram,1205.0,2.0,1.0,45.79,2
11931,other,1368.0,2.0,3.0,87.0,2
11936,Yelahanka,1408.0,2.0,2.0,58.0,2
11938,other,1507.0,3.0,1.0,80.0,3
11941,other,960.0,2.0,3.0,50.0,2
11942,other,1021.0,2.0,2.0,46.0,2
11943,Hegde Nagar,2162.03,4.0,2.0,129.0,3
11944,Channasandra,1065.0,2.0,1.0,36.0,2
11945,Attibele,400.0,1.0,1.0,10.25,1
11946,Bannerghatta Road,1465.0,2.0,1.0,75.0,3
11947,Kanakpura Road,900.0,2.0,1.0,41.0,2
11948,Marathahalli,1800.0,3.0,2.0,95.0,3
11949,other,1175.0,2.0,2.0,83.0,2
11952,other,1050.0,2.0,0.0,59.0,2
11953,Electronic City Phase II,1400.0,2.0,2.0,40.43,3
11954,Indira Nagar,1650.0,3.0,1.0,150.0,3
11955,KR Puram,1827.0,3.0,2.0,97.0,3
11956,Thanisandra,1930.0,4.0,2.0,122.0,3
11957,Mysore Road,883.0,2.0,1.0,37.0,2
11961,Kanakapura,1290.0,2.0,3.0,38.69,3
11966,other,2400.0,3.0,0.0,200.0,4
11967,Munnekollal,1200.0,2.0,1.0,57.9,3
11968,JP Nagar,1520.0,3.0,2.0,125.0,3
11969,Thanisandra,777.0,1.0,0.0,38.46,1
11970,EPIP Zone,2710.0,3.0,2.0,177.0,3
11971,Kenchenahalli,1150.0,2.0,2.0,57.0,2
11973,other,1200.0,2.0,3.0,110.0,3
11974,Hebbal,1252.0,2.0,1.0,92.0,2
11975,Marathahalli,1650.0,3.0,2.0,85.0,3
11976,Marathahalli,1270.0,2.0,2.0,80.0,2
11977,Tumkur Road,992.0,2.0,1.0,70.0,2
11980,Bisuvanahalli,1075.0,2.0,1.0,41.49,3
11982,Electronic City,1190.0,2.0,1.0,42.0,2
11984,Sarjapur  Road,1814.0,3.0,3.0,63.0,3
11985,other,1400.0,3.0,2.0,98.0,3
11987,other,1344.0,2.0,0.0,56.0,3
11988,Whitefield,5400.0,5.0,3.0,475.0,4
11989,Kanakpura Road,1843.0,3.0,2.0,95.0,3
11990,other,1138.0,2.0,1.0,32.0,2
11991,other,1495.0,2.0,2.0,70.0,3
11992,Electronic City,880.0,2.0,1.0,19.0,2
11993,Whitefield,1396.0,3.0,1.0,74.0,3
11994,other,1610.0,2.0,3.0,119.0,3
11996,other,1410.0,2.0,2.0,43.71,3
11999,Yelahanka,1104.0,2.0,2.0,58.0,2
12000,Hennur Road,1165.0,2.0,1.0,67.0,2
12002,Hormavu,1310.0,2.0,3.0,60.0,2
12006,other,2240.0,3.0,2.0,300.0,3
12007,Electronic City,1150.0,2.0,1.0,38.08,2
12008,Thanisandra,2019.0,3.0,1.0,70.67,3
12009,Varthur,986.0,2.0,1.0,31.0,2
12013,Gollarapalya Hosahalli,1318.0,3.0,2.0,56.0,3
12014,Yelahanka,1325.0,2.0,2.0,58.0,3
12015,Kereguddadahalli,800.0,2.0,1.0,33.0,2
12018,other,1010.0,2.0,1.0,52.0,2
12019,Banashankari,1260.0,2.0,3.0,75.0,2
12021,other,1520.0,3.0,1.0,165.0,3
12024,Harlur,1197.0,2.0,1.0,75.0,2
12027,Thanisandra,1241.0,2.0,1.0,68.0,3
12028,other,1567.0,2.0,3.0,62.0,3
12029,Kasavanhalli,1747.0,3.0,1.0,110.0,3
12030,Ramagondanahalli,1475.0,2.0,2.0,55.0,3
12033,Hennur Road,980.0,2.0,1.0,51.0,2
12034,Dasanapura,966.0,2.0,1.0,58.0,2
12035,other,2360.0,3.0,2.0,185.0,4
12036,Sarjapur  Road,1112.0,2.0,1.0,62.0,2
12038,other,1760.0,3.0,3.0,90.0,3
12039,Hennur,1830.0,2.0,3.0,113.0,3
12040,Yelahanka,1175.0,2.0,1.0,67.77,2
12041,Whitefield,1175.0,2.0,1.0,41.0,2
12043,Hennur Road,1232.0,2.0,1.0,80.0,2
12044,5th Phase JP Nagar,1010.0,2.0,2.0,57.0,2
12045,Sarjapur  Road,1273.0,2.0,2.0,60.0,2
12046,Battarahalli,1590.0,2.0,2.0,102.0,2
12047,other,1100.0,2.0,1.0,58.5,2
12048,Electronic City Phase II,1252.0,2.0,1.0,65.0,3
12049,1st Phase JP Nagar,2615.0,5.0,3.0,222.0,4
12053,Harlur,1755.0,3.0,2.0,117.0,3
12054,Electronic City Phase II,1135.0,2.0,2.0,46.0,2
12059,Ambedkar Nagar,3500.0,4.0,2.0,550.0,4
12061,Kanakpura Road,1100.0,2.0,1.0,53.0,3
12063,other,1236.0,2.0,1.0,50.0,2
12065,KR Puram,1075.0,2.0,2.0,32.25,2
12069,Kadugodi,1150.0,2.0,2.0,42.0,2
12071,Hennur Road,1085.0,2.0,1.0,43.4,2
12072,Hebbal Kempapura,1785.0,3.0,0.0,165.0,3
12073,Malleshwaram,2475.0,4.0,3.0,300.0,3
12074,Thanisandra,1930.0,4.0,2.0,120.0,3
12079,Bannerghatta Road,1920.0,3.0,3.0,122.0,3
12081,Thanisandra,760.0,1.0,2.0,50.4,1
12082,Sahakara Nagar,1201.0,2.0,3.0,80.0,2
12083,Electronic City,1615.0,3.0,2.0,97.0,3
12085,Budigere,1991.0,4.0,2.0,100.0,3
12086,Kasavanhalli,1377.0,2.0,2.0,80.0,2
12087,other,2880.0,3.0,2.0,560.0,3
12088,other,1892.0,3.0,2.0,200.0,3
12089,other,2176.0,3.0,3.0,348.0,3
12090,Thanisandra,663.0,1.0,0.0,32.82,1
12092,Talaghattapura,3554.0,4.0,1.0,340.0,3
12093,Thanisandra,1260.0,2.0,1.0,45.5,2
12094,other,1095.0,2.0,1.0,39.0,2
12096,Seegehalli,1176.0,2.0,2.0,50.0,2
12097,Thanisandra,1801.0,3.0,2.0,115.0,3
12099,Parappana Agrahara,1194.0,2.0,2.0,46.0,2
12101,Uttarahalli,1308.0,2.0,3.0,53.0,3
12102,Sarjapur  Road,4250.0,4.0,2.0,610.0,4
12103,Thanisandra,1806.0,6.0,2.0,116.0,3
12105,Hoodi,2144.0,3.0,2.0,140.0,3
12106,Hoskote,1065.0,2.0,3.0,33.75,2
12107,Balagere,1205.0,2.0,1.0,67.0,2
12108,Uttarahalli,1160.0,2.0,2.0,40.58,2
12110,Parappana Agrahara,1194.0,2.0,2.0,47.0,2
